rule,seed,epoch,J,MI_lb,E_total,compute_cost
EProp,1,112,-40.47672640857907,0.7695670918724913,4124.629350045156,113
EProp,1,113,-40.467713253077015,0.7753184976171119,4124.303175069413,114
EProp,1,114,-40.47792462741655,0.776835436402715,4125.476006381926,115
EProp,1,115,-40.38417258043773,0.8326616531843274,4121.683423362205,116
EProp,1,116,-40.537014418827134,0.8122743869479176,4134.928880577505,117
EProp,1,117,-40.48076919469353,0.8342384803815719,4131.50076750751,118
EProp,1,118,-40.583798661404934,0.8165797157885755,4140.037837719351,119
EProp,1,119,-40.53557549203137,0.8013246979759776,4133.6900190007345,120
EProp,1,120,-40.42416486277455,0.8573141729542373,4128.147903572879,121
EProp,1,121,-40.37321897391037,0.8285662758505583,4120.178524976092,122
EProp,1,122,-40.6602072819664,0.8296935585716838,4148.9900840538085,123
EProp,1,123,-40.51281877873169,0.905045413543375,4141.7864192275065,124
EProp,1,124,-40.59421379379662,0.7983124312998258,4139.252622509644,125
EProp,1,125,-40.49772310868716,0.858558567092035,4135.628167577919,126
EProp,1,126,-40.549362522310375,0.8540974325284818,4140.345995483885,127
EProp,1,127,-40.45624096375695,0.917245972584813,4137.348693634176,128
EProp,1,128,-40.550389427130945,0.9113626315654262,4146.175205869637,129
EProp,1,129,-40.456322280896984,0.8975284970670883,4135.385077796407,130
EProp,1,130,-40.422433769609555,0.8846542749650146,4130.708804457457,131
EProp,1,131,-40.38681207317667,0.913436640814143,4130.024871399081,132
EProp,1,132,-40.437993666739345,0.9352432093789047,4137.323687611824,133
EProp,1,133,-40.39319912355058,0.8951571625542254,4128.835628610481,134
EProp,1,134,-40.54682945521353,0.9643122780457292,4151.1141733259265,135
EProp,1,135,-40.629563254517116,0.8737011928275455,4150.326444734466,136
EProp,1,136,-40.2989617186406,0.9404775852425975,4123.943930388319,137
EProp,1,137,-40.474429418924245,0.9289492410830955,4140.337866000734,138
EProp,1,138,-40.44117146931836,0.952901706859917,4139.407317617828,139
EProp,1,139,-40.55543042751601,0.9476482255823031,4150.307865309831,140
EProp,1,140,-40.46721353548172,0.9793531924774657,4144.656672795919,141
EProp,1,141,-40.469775898616646,0.8675783968074966,4133.735429542414,142
EProp,1,142,-40.36836501848887,0.960042862719086,4132.840788120796,143
EProp,1,143,-40.35183181518592,0.9337516750944026,4128.558349028031,144
EProp,1,144,-40.46435554676537,0.9943864718832769,4145.8742018648645,145
EProp,1,145,-40.4378381609164,0.9736393450540946,4141.14775059705,146
EProp,1,146,-40.42632717885441,0.959129297409111,4138.545647626352,147
EProp,1,147,-40.526627236827146,1.0105632774718476,4153.719051429899,148
EProp,1,148,-40.460850917746725,0.9498896093748339,4141.074052712156,149
EProp,1,149,-40.546756418570006,1.0044459046788101,4155.120232324882,150
EProp,1,150,-40.41209527081121,0.996010717575988,4140.81059883872,151
EProp,1,151,-40.54737952861665,0.9896376420754565,4153.701717069211,152
EProp,1,152,-40.440235761094634,0.9756793135553772,4141.591507465001,153
EProp,1,153,-40.40082992041322,1.0392828636846003,4144.011278409782,154
EProp,1,154,-40.58283230523022,0.9991264640929005,4158.195876932312,155
EProp,1,155,-40.50306089270935,1.025963138677822,4152.902403138717,156
EProp,1,156,-40.40369913953096,1.0097521377674163,4141.345127729837,157
EProp,1,157,-40.3135354846249,1.0210692491500137,4133.460473377491,158
EProp,1,158,-40.310830828173586,1.054344467799745,4136.517529597333,159
EProp,1,159,-40.4868979740454,1.0473114428085166,4153.420941685391,160
EProp,1,160,-40.39566839968352,1.12140108056695,4151.706948025047,161
EProp,1,161,-40.381610165628125,1.0157854431054139,4139.739560873354,162
EProp,1,162,-40.43711623210808,1.074359983097302,4151.147621520538,163
EProp,1,163,-40.535514395638074,1.009693914453548,4154.520831009162,164
EProp,1,164,-40.42593349522299,1.112517218225776,4153.8450713448765,165
EProp,1,165,-40.47896215688281,1.029746118305125,4150.870827518794,166
EProp,1,166,-40.493089341963056,1.072742716317447,4156.58320582805,167
EProp,1,167,-40.60879516420501,1.0508863854524266,4165.968154965744,168
EProp,1,168,-40.4005379569391,1.0620872328442976,4146.262518978339,169
EProp,1,169,-40.35085405058486,1.1044113508639457,4145.5265401448805,170
EProp,1,170,-40.45828954806648,1.0610258212039039,4151.931536927039,171
EProp,1,171,-40.33931385995727,1.0948805523391862,4143.419441229646,172
EProp,1,172,-40.4077294392906,1.1611756029522993,4156.8905042242895,173
EProp,1,173,-40.29685087287152,1.0990176225016643,4139.586849537318,174
EProp,1,174,-40.45382879086905,1.0537629502926142,4150.759174116167,175
EProp,1,175,-40.54597586760566,1.0483688167834364,4159.43446843891,176
EProp,1,176,-40.29061041887564,1.095829929111976,4138.644034798762,177
EProp,1,177,-40.35601229832254,1.1571259604277118,4151.313825875025,178
EProp,1,178,-40.46728284584053,1.0865650406489245,4155.384788648946,179
EProp,1,179,-40.3534084445675,1.1180704857119697,4147.147893027946,180
EProp,1,180,-40.30998367998305,1.222550578096385,4153.253425807943,181
EProp,1,181,-40.40234781871341,1.1335819535212899,4153.59297722347,182
EProp,1,182,-40.449355918216675,1.1198978444992518,4156.9253762715925,183
EProp,1,183,-40.55976118976135,1.1245120410689298,4168.427323083029,184
EProp,1,184,-40.40637921796058,1.1276517870886327,4153.403100504921,185
EProp,1,185,-40.36317114526907,1.2001344962341203,4156.330564150319,186
EProp,1,186,-40.36373559567315,1.08653061252418,4145.026620819733,187
EProp,1,187,-40.39369874742982,1.2054476424596552,4159.914638988947,188
EProp,1,188,-40.36670401489122,1.1919310652688475,4155.863508016007,189
EProp,1,189,-40.36785331250376,1.2032851039513042,4157.113841645506,190
EProp,1,190,-40.391987291068816,1.1470020527121734,4153.898934378099,191
EProp,1,191,-40.38314885848788,1.1791936608131235,4156.2342519301,192
EProp,1,192,-40.48711873479464,1.169184259337273,4165.630299413191,193
EProp,1,193,-40.44490259250715,1.1513326215913757,4159.623521409852,194
EProp,1,194,-40.375013600027586,1.2132770720408046,4158.829067206839,195
EProp,1,195,-40.33076405645687,1.204661468643164,4153.542552510004,196
EProp,1,196,-40.37317964036361,1.200798952655302,4157.397859301891,197
EProp,1,197,-40.50576431637152,1.1690462878012449,4167.481060417276,198
EProp,1,198,-40.31222383599456,1.2445644030691052,4155.678823906366,199
EProp,1,199,-40.43894695649796,1.213751077015536,4165.26980335135,200
